grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Beograd,Novi Beograd,Bežanijski Blokovi,87.0,4 sobe,13/18 spratova,,Centralno grejanje,194500.0,Ne,,
Beograd,Novi Beograd,Hotel YU,73.0,3 sobe,7/9 spratova,,Centralno grejanje,210000.0,Da,,Da
Beograd,Zemun opština,Batajnica,60.0,2.5 soba,1/2 sprata,,Etažno grejanje,86000.0,,,
Beograd,Zemun opština,Zemun,63.0,2 sobe,5/5 spratova,,Centralno grejanje,174000.0,Da,,
Beograd,Novi Beograd,Hotel YU,57.0,2 sobe,4/4 sprata,,Centralno grejanje,138000.0,,,Da
Beograd,Vračar,Kalenić,59.0,2 sobe,Prizemlje/5 spratova,,Centralno grejanje,222000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,93.0,4 sobe,3/4 sprata,,Grejanje na struju,245000.0,,,
Beograd,Zvezdara opština,Đeram,162.0,5 soba,6/6 spratova,,,469800.0,,,Da
Beograd,Rakovica opština,Vidikovac,48.0,1.5 soba,1/3 sprata,,Etažno grejanje,79500.0,,,Da
Beograd,Savski Venac,Dedinje,173.0,5 soba,1/2 sprata,,Grejanje na gas,655200.0,,,Da
Beograd,Novi Beograd,Blok 23,69.0,2.5 soba,1/5 spratova,,Centralno grejanje,198000.0,Da,,
Beograd,Zemun opština,Zemun,55.0,2 sobe,3/3 sprata,,,95000.0,,,Da
Beograd,Zemun opština,Zemun,55.0,2 sobe,2/3 sprata,,,100499.0,,,Da
Beograd,Vračar,Slavija,53.0,2 sobe,Prizemlje/6 spratova,,Centralno grejanje,135000.0,Da,,
Beograd,Čukarica opština,Čukarica,64.0,2 sobe,2/8 spratova,,Centralno grejanje,128000.0,Da,,Da
Beograd,Zemun opština,Zemun,70.0,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,155000.0,Da,,
Beograd,Savski Venac,Dedinje,107.0,4 sobe,3/4 sprata,,Centralno grejanje,360000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,82.0,3 sobe,Visoko prizemlje/4 sprata,,Etažno grejanje,297000.0,,,Da
Beograd,Zemun opština,Zemun,47.0,2.5 soba,Potkrovlje/2 sprata,,Grejanje na struju,72000.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,33.0,1.5 soba,1/3 sprata,,Centralno grejanje,120500.0,Da,,
Beograd,Vračar,Crveni Krst Vračar,111.0,3 sobe,Visoko prizemlje/5 spratova,,Centralno grejanje,275000.0,,,Da
Beograd,Čukarica opština,Čukarica,67.0,3 sobe,Prizemlje/3 sprata,,Grejanje na gas,107200.0,,,
Beograd,Čukarica opština,Čukarica,60.0,2 sobe,Prizemlje/4 sprata,,Etažno grejanje,89000.0,,,Da
Beograd,Rakovica opština,Miljakovac,77.0,3 sobe,1/5 spratova,,Centralno grejanje,158000.0,,,Da
Beograd,Rakovica opština,Vidikovac,75.0,2.5 soba,7/12 spratova,Renovirano,Centralno grejanje,176000.0,Da,,
Beograd,Rakovica opština,Labudovo Brdo,78.0,3 sobe,3/4 sprata,Renovirano,Grejanje na gas,149000.0,,,Da
Beograd,Zemun opština,Batajnica,54.0,2.5 soba,1/2 sprata,,Etažno grejanje,68000.0,,,Da
Beograd,Voždovac opština,Banjica,73.0,2.5 soba,6/6 spratova,,Centralno grejanje,155000.0,,,
Beograd,Novi Beograd,Blok 23,66.0,2.5 soba,4/11 spratova,,Centralno grejanje,188000.0,Ne,,Da
Beograd,Novi Beograd,Blok 37,91.0,3 sobe,8/8 spratova,,Centralno grejanje,194500.0,Da,,
Beograd,Voždovac opština,Lekino Brdo,26.0,Garsonjera,Prizemlje/2 sprata,,Centralno grejanje,85000.0,,,
Beograd,Novi Beograd,Blok 38,71.0,2.5 soba,2/8 spratova,,Centralno grejanje,178000.0,Da,,Da
Beograd,Stari Grad opština,Beograd centar,103.0,4 sobe,1/6 spratova,,,618000.0,,,
Beograd,Čukarica opština,Čukarica,156.0,3 sobe,5/5 spratova,,Etažno grejanje,820000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,52.0,2 sobe,2/3 sprata,,Etažno grejanje,115000.0,,,
Beograd,Novi Beograd,Blok 24,96.0,3.5 soba,3/5 spratova,,Centralno grejanje,336000.0,Da,,
Beograd,Mladenovac opština,Mladenovac centar,73.0,3 sobe,1/4 sprata,,Grejanje na gas,83888.0,,,
Beograd,Novi Beograd,Blok 45,50.0,1 soba,8/10 spratova,Renovirano,Centralno grejanje,160000.0,,,Da
Beograd,Zemun opština,Zemun,55.0,3 sobe,3/4 sprata,,Podno grejanje,103400.0,,,Da
Beograd,Zemun opština,Zemun,65.0,3 sobe,3/4 sprata,,Podno grejanje,120250.0,,,Da
Beograd,Zemun opština,Zemun,49.0,2 sobe,2/2 sprata,Renovirano,Etažno grejanje,80000.0,,,Da
Beograd,Palilula opština,Hadžipopovac,171.0,7 soba,1/2 sprata,,Centralno grejanje,359000.0,,,
Beograd,,,53.0,2 sobe,1/6 spratova,,Etažno grejanje,249000.0,Ne,,Da
Beograd,Palilula opština,Višnjička Banja,67.0,2.5 soba,3/4 sprata,,Centralno grejanje,125000.0,,,Da
Beograd,Zvezdara opština,Zeleno Brdo,71.0,2 sobe,1/3 sprata,,Etažno grejanje,122000.0,,,Da
Beograd,Čukarica opština,Čukarica,87.0,3 sobe,1/5 spratova,,Centralno grejanje,159000.0,Da,,Da
Beograd,Čukarica opština,Čukarica,32.0,1.5 soba,Suteren/4 sprata,Renovirano,Grejanje na struju,54500.0,Da,,
Beograd,Vračar,Kalenić,109.0,5 soba,3/5 spratova,Renovirano,Centralno grejanje,375000.0,Da,,
Beograd,Voždovac opština,Voždovac,41.0,1.5 soba,Visoko prizemlje/8 spratova,,Centralno grejanje,112000.0,Da,,Da
Beograd,Čukarica opština,Čukarica,55.0,2 sobe,1/3 sprata,,Centralno grejanje,90000.0,Da,,
Beograd,Savski Venac,Dedinje,35.0,1.5 soba,Prizemlje/3 sprata,Renovirano,Centralno grejanje,145000.0,Da,,
Beograd,Voždovac opština,Banjica,89.0,4 sobe,1/8 spratova,,Centralno grejanje,199000.0,Da,,Da
Beograd,Rakovica opština,Skojevsko Naselje,50.0,1.5 soba,Prizemlje/8 spratova,,Centralno grejanje,122000.0,Da,,
Beograd,Rakovica opština,Vidikovac,95.0,3.5 soba,4/7 spratova,Renovirano,Centralno grejanje,239000.0,Da,,
Beograd,Savski Venac,Beograd na vodi,114.0,4 sobe,14/23 sprata,,Centralno grejanje,595000.0,Ne,,
Beograd,Čukarica opština,Čukarica,68.0,2.5 soba,4/4 sprata,Renovirano,Centralno grejanje,180000.0,Da,,Da
Beograd,Novi Beograd,Bežanijska kosa,41.0,2 sobe,5/6 spratova,Renovirano,Centralno grejanje,117500.0,Da,,Da
Beograd,Savski Venac,Beograd na vodi,80.0,3 sobe,14/24 sprata,,Etažno grejanje,400000.0,Ne,,Da
Beograd,Zvezdara opština,Bulbulder,123.0,4 sobe,5/7 spratova,,Etažno grejanje,362850.0,Da,,
Beograd,,,58.0,2 sobe,2/8 spratova,Renovirano,Centralno grejanje,178000.0,Da,,
Beograd,Palilula opština,Botanička Bašta,83.0,3.5 soba,4/4 sprata,,Centralno grejanje,230880.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,49.0,2 sobe,1/3 sprata,,Centralno grejanje,162000.0,Da,,Da
Beograd,,,102.0,4 sobe,3/5 spratova,,Centralno grejanje,410000.0,Da,,
Beograd,Stari Grad opština,Dorćol,79.0,3 sobe,3/5 spratova,Renovirano,Centralno grejanje,269000.0,,,Da
Beograd,Čukarica opština,Čukarica,22.0,Garsonjera,1/2 sprata,,Grejanje na struju,59000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,87.0,3 sobe,5/11 spratova,Renovirano,Centralno grejanje,250000.0,Ne,,Da
Beograd,Vračar,Kalenić,67.0,2 sobe,4/5 spratova,,Centralno grejanje,189000.0,Da,,
Beograd,Vračar,Crveni Krst Vračar,118.0,4 sobe,4/5 spratova,,Centralno grejanje,289000.0,,,Da
Beograd,Rakovica opština,Kanarevo Brdo,70.0,4 sobe,2/3 sprata,,Etažno grejanje,126000.0,,,Da
Beograd,Zemun opština,Batajnica,60.0,2.5 soba,1/2 sprata,,Grejanje na gas,86000.0,,,
Beograd,Zvezdara opština,Mirijevo,150.0,5 soba,3/3 sprata,,Centralno grejanje,250000.0,,,Da
Beograd,Vračar,Kalenić,33.0,1 soba,2/4 sprata,,Etažno grejanje,135000.0,,,
Beograd,Vračar,Slavija,73.0,2 sobe,3/7 spratova,,Centralno grejanje,239000.0,Da,,
Beograd,Vračar,Crveni Krst Vračar,99.0,3 sobe,1/5 spratova,,Centralno grejanje,337000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,65.0,2 sobe,9/10 spratova,,Centralno grejanje,210000.0,,,Da
Beograd,Rakovica opština,Vidikovac,92.0,3.5 soba,8/14 spratova,,Centralno grejanje,172000.0,Ne,,
Beograd,Zvezdara opština,Mirijevo,76.0,3 sobe,Suteren/2 sprata,,Centralno grejanje,59500.0,,,
Beograd,Stari Grad opština,Dorćol,79.0,2.5 soba,3/5 spratova,,Centralno grejanje,269000.0,,,Da
Beograd,,,126.0,4 sobe,1/3 sprata,Renovirano,Centralno grejanje,385000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,66.0,3 sobe,3/4 sprata,,Etažno grejanje,114400.0,,,Da
Beograd,Palilula opština,Palilula,86.0,3.5 soba,8/9 spratova,Renovirano,Centralno grejanje,240000.0,,,Da
Beograd,Rakovica opština,Miljakovac,83.0,4 sobe,3/3 sprata,,Centralno grejanje,145000.0,,,Da
Beograd,Zemun opština,Zemun,104.0,3.5 soba,3/3 sprata,,,365000.0,,,Da
Beograd,Vračar,Kalenić,52.0,2 sobe,2/4 sprata,,Grejanje na struju,195000.0,,,
Beograd,Zvezdara opština,Đeram,160.0,4 sobe,5/5 spratova,,Centralno grejanje,385000.0,Da,,Da
Beograd,Vračar,Kalenić,107.0,5 soba,3/5 spratova,,Centralno grejanje,375000.0,Da,,Da
Beograd,Zvezdara opština,Đeram,85.0,4 sobe,4/5 spratova,,Centralno grejanje,250000.0,Da,,
Beograd,,,82.0,3 sobe,5/7 spratova,,Centralno grejanje,255000.0,,,Da
Beograd,Novi Beograd,Tošin Bunar,73.0,3 sobe,4/9 spratova,,Centralno grejanje,257000.0,,,Da
Beograd,Vračar,Čubura,105.0,3 sobe,3/5 spratova,,Centralno grejanje,350000.0,,,Da
Beograd,Voždovac opština,Voždovac,35.0,1 soba,4/4 sprata,,,77000.0,,,Da
Beograd,Zemun opština,Zemun,44.0,2 sobe,4/4 sprata,,Centralno grejanje,97000.0,Ne,,
Beograd,Zvezdara opština,Mirijevo,57.0,2.5 soba,1/4 sprata,,,150000.0,,,Da
Beograd,Zvezdara opština,Đeram,50.0,2 sobe,1/6 spratova,,Centralno grejanje,158000.0,Da,,Da
Beograd,Rakovica opština,Labudovo Brdo,49.0,1 soba,3/5 spratova,,Centralno grejanje,92000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,79.0,3 sobe,4/5 spratova,,Centralno grejanje,319000.0,Da,,Da
Beograd,Vračar,Južni Bulevar,58.0,2 sobe,Visoko prizemlje/5 spratova,,Centralno grejanje,225000.0,,,Da
Beograd,Novi Beograd,Blok 70,60.0,2.5 soba,3/4 sprata,,Centralno grejanje,192000.0,,,
Beograd,Zvezdara opština,Mirijevo,34.0,1 soba,4/4 sprata,Renovirano,Centralno grejanje,85000.0,Da,,
Beograd,Vračar,Crveni Krst Vračar,83.0,3 sobe,5/5 spratova,,Centralno grejanje,255000.0,,,Da
Beograd,Zemun opština,Zemun,83.0,3.5 soba,1/7 spratova,,Centralno grejanje,305000.0,,,
Beograd,Zemun opština,Batajnica,89.0,3.5 soba,Prizemlje/1 sprat,,Centralno grejanje,180000.0,,,
Beograd,Zemun opština,Zemun,57.0,2 sobe,8/12 spratova,,Centralno grejanje,126000.0,Da,,Da
Beograd,Zvezdara opština,Mirijevo,56.0,2.5 soba,4/4 sprata,,Grejanje na struju,101000.0,,,Da
Beograd,Palilula opština,Borča,49.0,2 sobe,3/4 sprata,,Etažno grejanje,89000.0,,,
Beograd,Vračar,Cvetni Trg,111.0,3.5 soba,5/6 spratova,,Centralno grejanje,350000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,82.0,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,297000.0,,,Da
Beograd,Vračar,Kalenić,160.0,4.5 soba,3/4 sprata,,Centralno grejanje,590000.0,,,Da
Beograd,Zvezdara opština,Denkova Bašta,60.0,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,183000.0,,,
Beograd,Palilula opština,Bogoslovija,56.0,2.5 soba,1/3 sprata,Renovirano,,160000.0,,,
Beograd,Zemun opština,Batajnica,74.0,2 sobe,5/5 spratova,Renovirano,Centralno grejanje,129000.0,Da,,
Beograd,Voždovac opština,Lekino Brdo,80.0,4 sobe,1/3 sprata,,,225000.0,,,
Beograd,Savski Venac,Dedinje,64.0,3 sobe,Visoko prizemlje/3 sprata,,,229000.0,,,
Beograd,Vračar,Neimar,65.0,2 sobe,2/3 sprata,,Centralno grejanje,188500.0,,,Da
Beograd,Rakovica opština,Miljakovac,20.0,Garsonjera,Prizemlje/6 spratova,,Centralno grejanje,41000.0,,,
Beograd,Barajevo opština,Barajevo,69.0,3 sobe,5/5 spratova,,Grejanje na struju,56000.0,,,Da
Beograd,Stari Grad opština,Atelje 212,140.0,4 sobe,7/8 spratova,,Etažno grejanje,430000.0,Da,,Da
Beograd,Voždovac opština,Banjica,54.0,2 sobe,3/3 sprata,,Grejanje na struju,129000.0,,,Da
Beograd,Rakovica opština,Miljakovac,94.0,3.5 soba,3/3 sprata,,,125000.0,,,Da
Beograd,Rakovica opština,Resnik,115.0,4 sobe,3/5 spratova,,Centralno grejanje,138000.0,,,
Beograd,Čukarica opština,Čukarica,57.0,2 sobe,1/6 spratova,,Centralno grejanje,145000.0,Da,,
Beograd,Čukarica opština,Čukarica,61.0,2 sobe,2/7 spratova,Renovirano,Centralno grejanje,145000.0,Da,,
Beograd,Voždovac opština,Kumodraž,31.0,1 soba,1/3 sprata,,Grejanje na gas,70000.0,,,Da
Beograd,Zemun opština,Zemun,59.0,2 sobe,5/5 spratova,Renovirano,Etažno grejanje,118000.0,,,
Beograd,Čukarica opština,Čukarica,68.0,2.5 soba,2/6 spratova,,Centralno grejanje,135000.0,Da,,
Beograd,Zemun opština,Zemun,48.0,2 sobe,1/3 sprata,Renovirano,Etažno grejanje,103000.0,,,
Beograd,Palilula opština,Kotež,50.0,2 sobe,Visoko prizemlje/2 sprata,,Etažno grejanje,77000.0,,,
Beograd,Vračar,Crveni Krst Vračar,40.0,1 soba,Prizemlje/4 sprata,,Grejanje na gas,80000.0,,,
Beograd,Palilula opština,Kotež,36.0,1.5 soba,2/2 sprata,,Grejanje na struju,57500.0,,,Da
Beograd,Rakovica opština,Vidikovac,48.0,1.5 soba,1/4 sprata,,Etažno grejanje,79500.0,,,Da
Beograd,Voždovac opština,Braće Jerković,73.0,3 sobe,1/4 sprata,,Etažno grejanje,222000.0,,,Da
Beograd,Rakovica opština,Kanarevo Brdo,74.0,3 sobe,Visoko prizemlje/4 sprata,,Centralno grejanje,125000.0,,,Da
Beograd,Vračar,Kalenić,22.0,1 soba,Suteren/3 sprata,,Grejanje na struju,61900.0,,,
Beograd,Zvezdara opština,Cvetkova Pijaca,31.0,1.5 soba,3/3 sprata,,Etažno grejanje,91000.0,,,Da
Beograd,Novi Beograd,Blok 23,85.0,3.5 soba,2/12 spratova,,Centralno grejanje,265000.0,Da,,
Beograd,Zvezdara opština,Mirijevo,76.0,3.5 soba,Visoko prizemlje/4 sprata,,Centralno grejanje,144000.0,,,
Beograd,Zvezdara opština,Đeram,157.0,4 sobe,5/6 spratova,,Centralno grejanje,385000.0,,,Da
Beograd,Čukarica opština,Čukarica,110.0,5 soba,6/7 spratova,,Centralno grejanje,195000.0,,,
Beograd,Rakovica opština,Miljakovac,67.0,2.5 soba,Prizemlje/3 sprata,Renovirano,Centralno grejanje,140000.0,,,
Beograd,Stari Grad opština,Skupština,30.0,1 soba,3/4 sprata,,,140000.0,Da,,
Beograd,Novi Beograd,Blok 30,75.0,2.5 soba,4/4 sprata,,Centralno grejanje,259000.0,Da,,Da
Beograd,Zvezdara opština,Lion,120.0,4.5 soba,1/5 spratova,,Centralno grejanje,1200.0,,,
Beograd,Novi Beograd,Blok 65 - WEST 65,52.0,2 sobe,2/6 spratova,,Grejanje na gas,259000.0,Da,,Da
Beograd,Novi Beograd,A Blok - Blok 67a,48.0,2 sobe,7/7 spratova,,Centralno grejanje,249500.0,,,Da
Beograd,Zvezdara opština,Mirijevo,61.0,2.5 soba,1/4 sprata,,Etažno grejanje,115900.0,Da,,
Beograd,Zvezdara opština,Mirijevo,103.0,3.5 soba,4/4 sprata,,Etažno grejanje,195700.0,Da,,
Beograd,Zvezdara opština,Mirijevo,78.0,3 sobe,Nisko prizemlje/4 sprata,,Etažno grejanje,104900.0,,,Da
Beograd,Voždovac opština,Banjica,73.0,3 sobe,5/6 spratova,,Centralno grejanje,165000.0,Da,,Da
Beograd,Novi Beograd,Blok 12 - YUBC,160.0,5 soba,6/6 spratova,,Centralno grejanje,559000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,90.0,3 sobe,4/6 spratova,,Centralno grejanje,360000.0,Da,,Da
Beograd,Voždovac opština,Voždovačka crkva,44.0,2 sobe,Prizemlje,,Etažno grejanje,135000.0,,,
Beograd,Vračar,Slavija,42.0,1 soba,7/7 spratova,Renovirano,Centralno grejanje,170000.0,Da,,Da
Beograd,Voždovac opština,Autokomanda,60.0,2 sobe,2/5 spratova,,Centralno grejanje,225000.0,,,Da
Beograd,Savski Venac,Dedinje,151.0,4 sobe,3/3 sprata,,Etažno grejanje,295000.0,,,Da
Beograd,Vračar,Kalenić,40.0,1.5 soba,3/11 spratova,,Centralno grejanje,168800.0,Da,,Da
Beograd,Vračar,Južni Bulevar,85.0,3.5 soba,1/2 sprata,,Etažno grejanje,230000.0,,,
Beograd,Zvezdara opština,Učiteljsko Naselje,29.0,1.5 soba,Suteren/4 sprata,,Centralno grejanje,69000.0,,,
Beograd,Vračar,Južni Bulevar,92.0,3.5 soba,6/12 spratova,,Centralno grejanje,220000.0,Da,,Da
Beograd,Voždovac opština,Lekino Brdo,67.0,3 sobe,3/4 sprata,,Centralno grejanje,199000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,64.0,3 sobe,2/3 sprata,,Etažno grejanje,137600.0,,,Da
Beograd,Voždovac opština,Voždovac,122.0,4 sobe,1/6 spratova,,Centralno grejanje,299000.0,,,
Beograd,Palilula opština,Višnjička Banja,122.0,4 sobe,5/5 spratova,,,218000.0,,,Da
Beograd,Palilula opština,Višnjička Banja,67.0,3 sobe,Visoko prizemlje/7 spratova,,Centralno grejanje,126000.0,Da,,Da
Beograd,Novi Beograd,Blok 4,58.0,2 sobe,9/20 spratova,,Centralno grejanje,150000.0,,,
Beograd,Voždovac opština,Lekino Brdo,80.0,2 sobe,3/3 sprata,,Etažno grejanje,150000.0,,,Da
Beograd,Vračar,Kalenić,84.0,4 sobe,Visoko prizemlje/5 spratova,,Grejanje na struju,210000.0,,,Da
Beograd,Zvezdara opština,Crveni Krst Zvezdara,108.0,3 sobe,2/2 sprata,,Etažno grejanje,180000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,39.0,1.5 soba,Suteren/4 sprata,,Grejanje na struju,73000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,81.0,3.5 soba,2/8 spratova,,Centralno grejanje,230000.0,Da,,
Beograd,Zvezdara opština,Denkova Bašta,63.0,2.5 soba,1/4 sprata,,Centralno grejanje,165000.0,,,Da
Beograd,Zemun opština,Batajnica,75.0,3 sobe,Visoko prizemlje/1 sprat,,Centralno grejanje,110000.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,160.0,5 soba,3/3 sprata,,Centralno grejanje,350000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,77.0,2 sobe,3/6 spratova,,Etažno grejanje,231810.0,,,
Beograd,Čukarica opština,Čukarica,77.0,3 sobe,3/6 spratova,,Centralno grejanje,195000.0,,,Da
Beograd,Čukarica opština,Čukarica,88.0,3 sobe,1/5 spratova,,Grejanje na gas,247660.0,,,Da
Beograd,Zvezdara opština,Vukov Spomenik,78.0,3 sobe,7/7 spratova,,Centralno grejanje,299000.0,,,Da
Beograd,Zvezdara opština,Vukov Spomenik,106.0,4 sobe,6/7 spratova,,Centralno grejanje,407700.0,,,Da
Beograd,Voždovac opština,Autokomanda,122.0,3 sobe,4/4 sprata,,,420000.0,,,Da
Beograd,Palilula opština,Profesorska Kolonija,60.0,2.5 soba,1/4 sprata,,Etažno grejanje,193295.0,Da,,
Beograd,Zvezdara opština,Učiteljsko Naselje,61.0,2.5 soba,4/5 spratova,,Etažno grejanje,163000.0,,,Da
Beograd,Zvezdara opština,Đeram,96.0,3.5 soba,6/6 spratova,,Etažno grejanje,244000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,69.0,2.5 soba,4/6 spratova,,Etažno grejanje,208650.0,,,
Beograd,Zvezdara opština,Zvezdarska Šuma,108.0,3 sobe,Prizemlje/3 sprata,,Etažno grejanje,248400.0,,,Da
Beograd,Zvezdara opština,Mirijevo,39.0,1.5 soba,Nisko prizemlje/4 sprata,,Centralno grejanje,65000.0,,,
Beograd,Palilula opština,Višnjička Banja,67.0,3 sobe,1/3 sprata,,Grejanje na struju,120000.0,,,
Beograd,Palilula opština,Karaburma,38.0,1 soba,5/5 spratova,,Grejanje na struju,75000.0,,,Da
Beograd,Novi Beograd,Bežanijska kosa,92.0,3.5 soba,4/6 spratova,,,258000.0,Da,,
Beograd,Rakovica opština,Petlovo Brdo,41.0,2 sobe,Suteren/3 sprata,,Etažno grejanje,55000.0,Da,,
Beograd,Rakovica opština,Skojevsko Naselje,55.0,2 sobe,9/11 spratova,,,115000.0,Da,,Da
Beograd,Rakovica opština,Rakovica,34.0,1.5 soba,Prizemlje/3 sprata,,Centralno grejanje,59000.0,,,
Beograd,Rakovica opština,Miljakovac,51.0,2.5 soba,2/8 spratova,Renovirano,Centralno grejanje,109650.0,,,Da
Beograd,Palilula opština,Profesorska Kolonija,100.0,4 sobe,2/7 spratova,Renovirano,Centralno grejanje,335000.0,,,Da
Beograd,Stari Grad opština,Beograd centar,77.0,3 sobe,4/4 sprata,,Etažno grejanje,420000.0,,,Da
Beograd,Čukarica opština,Čukarica,87.0,3 sobe,Prizemlje/5 spratova,,Centralno grejanje,222000.0,,,
Beograd,Savski Venac,Dedinje,230.0,4 sobe,Prizemlje/3 sprata,,Grejanje na gas,595000.0,,,
Beograd,Stari Grad opština,Skupština,110.0,4 sobe,2/4 sprata,,Grejanje na struju,370000.0,,,
Beograd,Vračar,Karađorđev park,54.0,2 sobe,3/5 spratova,,Centralno grejanje,269000.0,Da,,Da
Beograd,Palilula opština,Palilula,95.0,3 sobe,2/4 sprata,,Centralno grejanje,390000.0,Da,,
Beograd,Vračar,Neimar,67.0,2 sobe,2/7 spratova,,Centralno grejanje,290000.0,Da,,
Beograd,Vračar,Cvetni Trg,122.0,4 sobe,3/4 sprata,,Centralno grejanje,385000.0,Da,,
Beograd,Zvezdara opština,Lipov Lad,89.0,3.5 soba,1/7 spratova,Renovirano,Centralno grejanje,260000.0,Da,,Da
Beograd,Savski Venac,Savamala,81.0,3.5 soba,2/4 sprata,,Grejanje na struju,239000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,104.0,4 sobe,2/6 spratova,,Centralno grejanje,338000.0,,,Da
Beograd,Vračar,Kalenić,116.0,4 sobe,5/6 spratova,,Centralno grejanje,433000.0,Da,,Da
Beograd,Palilula opština,Palilula,39.0,1 soba,7/8 spratova,,Centralno grejanje,125000.0,Da,,Da
Beograd,Novi Beograd,Blok 65 - WEST 65,58.0,2 sobe,3/7 spratova,,Centralno grejanje,272000.0,Da,,Da
Beograd,Zvezdara opština,Vukov Spomenik,101.0,4 sobe,5/7 spratova,,Centralno grejanje,320000.0,Da,,
Beograd,Novi Beograd,Blok 65 - WEST 65,53.0,2 sobe,8/9 spratova,,Centralno grejanje,270000.0,,,Da
Beograd,Novi Beograd,Blok 19a,189.0,3 sobe,7/7 spratova,,Centralno grejanje,470000.0,,,Da
Beograd,Novi Beograd,Blok 24,51.0,2 sobe,3/5 spratova,Renovirano,Centralno grejanje,200000.0,Da,,Da
Beograd,Vračar,Južni Bulevar,86.0,4 sobe,1/6 spratova,,Centralno grejanje,387000.0,,,
Beograd,Palilula opština,Botanička Bašta,92.0,4 sobe,Visoko prizemlje/2 sprata,Renovirano,Centralno grejanje,358000.0,,,
Beograd,Čukarica opština,Čukarica,52.0,2 sobe,1/4 sprata,,,168800.0,Da,,
Beograd,Voždovac opština,Trošarina,80.0,3 sobe,5/8 spratova,,Centralno grejanje,265000.0,,,Da
Beograd,Zvezdara opština,Đeram,50.0,2 sobe,1/6 spratova,Renovirano,Centralno grejanje,158000.0,Da,,
Beograd,Voždovac opština,Kumodraž,61.0,2 sobe,5/5 spratova,,Centralno grejanje,117000.0,,,
Beograd,Čukarica opština,Čukarica,216.0,5 soba,5/5 spratova,,,800000.0,,,Da
Beograd,Čukarica opština,Čukarica,88.0,3.5 soba,6/7 spratova,Renovirano,Centralno grejanje,220000.0,Da,,
Beograd,Voždovac opština,Braće Jerković,49.0,2 sobe,2/3 sprata,,,125000.0,,,Da
Beograd,Voždovac opština,Voždovac,124.0,5 soba,3/3 sprata,,Etažno grejanje,340000.0,,,Da
Beograd,Čukarica opština,Čukarica,58.0,2 sobe,Visoko prizemlje/2 sprata,,Grejanje na gas,98000.0,,,Da
Beograd,Vračar,Crveni Krst Vračar,81.0,3.5 soba,3/6 spratova,Renovirano,,212900.0,,,
Beograd,Voždovac opština,Dušanovac,40.0,1.5 soba,Visoko prizemlje/4 sprata,,Etažno grejanje,160000.0,,,Da
Beograd,Čukarica opština,Čukarica,99.0,3 sobe,5/5 spratova,,Centralno grejanje,209990.0,,,Da
Beograd,Novi Beograd,Bežanijski Blokovi,60.0,2 sobe,1/3 sprata,,Centralno grejanje,145000.0,,,
Beograd,Palilula opština,Botanička Bašta,79.0,3 sobe,4/5 spratova,,Centralno grejanje,319000.0,,,Da
Beograd,Novi Beograd,Blok 67 - Belville,56.0,2 sobe,8/10 spratova,,Centralno grejanje,214500.0,,,Da
Beograd,Čukarica opština,Čukarica,69.0,3 sobe,Prizemlje/5 spratova,,Grejanje na gas,193900.0,,,
Beograd,Čukarica opština,Čukarica,31.0,1 soba,Prizemlje,,Centralno grejanje,105000.0,,,
Beograd,Mladenovac opština,Mladenovac centar,65.0,3 sobe,1/3 sprata,,Grejanje na gas,84500.0,,,Da
Beograd,Mladenovac opština,Mladenovac centar,86.0,4 sobe,3/3 sprata,,Grejanje na gas,111800.0,,,Da
Beograd,Stari Grad opština,Dorćol,79.0,2 sobe,6/6 spratova,,Centralno grejanje,3000.0,Da,,Da
Beograd,Zvezdara opština,Mirijevo,44.0,1.5 soba,3/3 sprata,,Etažno grejanje,130000.0,,,Da
Beograd,Stari Grad opština,Dorćol,24.0,Garsonjera,Visoko prizemlje/5 spratova,,Centralno grejanje,113000.0,Da,,Da
Beograd,Stari Grad opština,Beograd centar,65.0,3 sobe,5/5 spratova,,Centralno grejanje,299000.0,Da,,
Beograd,Palilula opština,Karaburma,29.0,1 soba,1/5 spratova,,Grejanje na struju,69000.0,,,
Beograd,Zvezdara opština,Severni Bulevar,96.0,2 sobe,Prizemlje/4 sprata,,Centralno grejanje,239000.0,,,
