grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Novi Sad,Gradske lokacije,Telep,57,2.5 soba,Visoko prizemlje/3 sprata,,,124350,,,Da
Novi Sad,Gradske lokacije,Telep,58,2.5 soba,1/3 sprata,,,126650,,,Da
Novi Sad,Gradske lokacije,Telep,57,2.5 soba,1/3 sprata,,,125640,,,Da
Novi Sad,Gradske lokacije,Telep,56,2.5 soba,3/3 sprata,,,122250,,,Da
Novi Sad,Gradske lokacije,Telep,57,2.5 soba,3/3 sprata,,,125650,Da,,Da
Novi Sad,Gradske lokacije,Veternik,22,Garsonjera,Prizemlje/2 sprata,,,51500,,,
Novi Sad,Gradske lokacije,Detelinara,47,2 sobe,2/4 sprata,,,91670,,,
Novi Sad,Gradske lokacije,Rotkvarija,122,5 soba,1/7 spratova,,,411000,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,50,2.5 soba,2/2 sprata,,,90150,,,Da
Novi Sad,Gradske lokacije,Adice,79,4 sobe,Visoko prizemlje/2 sprata,,,152100,,,Da
Novi Sad,Gradske lokacije,Adice,87,4 sobe,2/2 sprata,,,167100,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,124,4 sobe,3/3 sprata,,,281000,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,,,,,Grejanje na gas,141100,,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,41,1.5 soba,6. sprat,,Centralno grejanje,105900,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,58,3 sobe,Visoko prizemlje/2 sprata,,,95600,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,116,4 sobe,1/2 sprata,,,179200,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,116,4 sobe,2/2 sprata,,,191150,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,59,2 sobe,Prizemlje/2 sprata,,,97200,,,Da
Novi Sad,Gradske lokacije,Sajmište,39,1 soba,6/6 spratova,,,98880,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Evrope,26,Garsonjera,10/15 spratova,,,80340,Da,,
Novi Sad,Gradske lokacije,Detelinara,78,3 sobe,3/3 sprata,,,144600,,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,,,,,,87550,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,92,4 sobe,4/4 sprata,,,170600,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,28,Garsonjera,Suteren/4 sprata,,,43500,Da,,
Novi Sad,Gradske lokacije,Petrovaradin,75,3.5 soba,3/4 sprata,,,146800,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,93,3 sobe,4/4 sprata,,,172450,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,101,3.5 soba,4/4 sprata,,,187250,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,103,2.5 soba,4/4 sprata,,,196300,Da,,
Novi Sad,Gradske lokacije,Petrovaradin,75,3.5 soba,4/4 sprata,,,139600,Da,,Da
Novi Sad,Gradske lokacije,Adice,38,1.5 soba,2/2 sprata,,,87400,,,Da
Novi Sad,Gradske lokacije,Liman,66,3.5 soba,2/7 spratova,Renovirano,Centralno grejanje,167890,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,55,2.5 soba,3/3 sprata,,,133900,,,
Novi Sad,Gradske lokacije,Sajmište,60,2 sobe,4/6 spratova,,,128750,,,Da
Novi Sad,Gradske lokacije,Detelinara,75,3 sobe,5/5 spratova,,,192750,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,22,Garsonjera,3/3 sprata,,Centralno grejanje,47400,,,
Novi Sad,Gradske lokacije,Sremska Kamenica,,,,,Grejanje na gas,141100,,,
Novi Sad,Gradske lokacije,Petrovaradin,27,Garsonjera,Suteren/4 sprata,,,41750,Da,,
Novi Sad,Gradske lokacije,Bulevar Evrope,50,1.5 soba,Visoko prizemlje/5 spratova,,,123600,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,50,1.5 soba,Suteren/4 sprata,,,71800,Da,,
Novi Sad,Gradske lokacije,Sremska Kamenica,75,3 sobe,2/2 sprata,,,152440,,,Da
Novi Sad,Gradske lokacije,Adice,87,4 sobe,1/2 sprata,,,167100,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,76,3.5 soba,Prizemlje/2 sprata,,,152650,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,87,4 sobe,2/2 sprata,,,205000,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,85,4 sobe,1/2 sprata,,,166400,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,68,3.5 soba,1/2 sprata,,,119230,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,67,3.5 soba,2/2 sprata,,,117000,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,57,3 sobe,Prizemlje/2 sprata,,,106500,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,71,3.5 soba,1/2 sprata,,,136753,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,66,3.5 soba,2/2 sprata,,,115700,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,68,3.5 soba,2/2 sprata,,,119300,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,132,4 sobe,2/1 sprat,,,269300,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,57,3 sobe,Prizemlje/2 sprata,,,106500,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,83,3 sobe,2/2 sprata,,,162430,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,83,3 sobe,2/2 sprata,,,162430,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,83,3 sobe,1/2 sprata,,,162430,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,80,3.5 soba,2/2 sprata,,,154000,,,Da
Novi Sad,Gradske lokacije,Stari Grad,70,3 sobe,2/3 sprata,,Grejanje na struju,194670,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,38,Garsonjera,3/6 spratova,,Centralno grejanje,103000,Da,,
Novi Sad,Gradske lokacije,Petrovaradin,80,3.5 soba,2/2 sprata,,,154000,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,80,3 sobe,1/1 sprat,,,131840,,,Da
Novi Sad,Gradske lokacije,Detelinara,49,2.5 soba,5/6 spratova,,,98000,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,77,3 sobe,Visoko prizemlje/5 spratova,,,132900,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,53,2.5 soba,Visoko prizemlje/4 sprata,,,122570,Da,,
Novi Sad,Gradske lokacije,Telep,84,2.5 soba,2/2 sprata,,,181200,,,Da
Novi Sad,Gradske lokacije,Sajmište,65,3 sobe,5/5 spratova,,,137000,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,44,1.5 soba,6/7 spratova,,,76300,Da,,Da
Novi Sad,Gradske lokacije,Rotkvarija,86,4 sobe,3/3 sprata,,,218400,,,Da
Novi Sad,Gradske lokacije,Telep,102,4 sobe,7/7 spratova,,,252200,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,124,3 sobe,1/2 sprata,,,242050,,,Da
Novi Sad,Gradske lokacije,Liman,34,1 soba,5/7 spratova,,,113300,Da,,Da
Novi Sad,Gradske lokacije,Adice,,,,,,35000,,,
Novi Sad,Gradske lokacije,Adice,19,Garsonjera,Prizemlje/2 sprata,,,37000,,,
Novi Sad,Gradske lokacije,Adice,13,Garsonjera,Prizemlje/2 sprata,,,33000,,,
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,1/2 sprata,,,63860,,,Da
Novi Sad,Gradske lokacije,Adice,13,Garsonjera,Prizemlje/2 sprata,,,31000,,,
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,2/2 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,1/2 sprata,,,105050,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,1/2 sprata,,,63860,,,Da
Novi Sad,Gradske lokacije,Stari Grad,32,1 soba,2/3 sprata,,Centralno grejanje,93730,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,1/2 sprata,,,63860,,,Da
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,2/2 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,2/2 sprata,,,61800,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,1/2 sprata,,,63860,,,Da
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,1/2 sprata,,,105050,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,2/2 sprata,,,61800,,,Da
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,2/2 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,1/2 sprata,,,63860,,,Da
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,1/2 sprata,,,105050,,,
Novi Sad,Gradske lokacije,Adice,58,2.5 soba,2/2 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Grbavica,42,2 sobe,4/4 sprata,,,128750,,,Da
Novi Sad,Gradske lokacije,Stari Grad,98,3 sobe,3/4 sprata,,,309000,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,75,3 sobe,4/6 spratova,,,139050,Da,,Da
Novi Sad,Gradske lokacije,Telep,56,3 sobe,1/4 sprata,,,138500,,,Da
Novi Sad,Gradske lokacije,Telep,58,3 sobe,1/4 sprata,,,143400,,,Da
Novi Sad,Gradske lokacije,Telep,69,4 sobe,1/4 sprata,,,170600,,,Da
Novi Sad,Gradske lokacije,Telep,43,2 sobe,4/4 sprata,,,108500,,,Da
Novi Sad,Gradske lokacije,Telep,35,2 sobe,Visoko prizemlje/4 sprata,,,88320,,,
Novi Sad,Gradske lokacije,Telep,59,3 sobe,4/4 sprata,,,145800,,,Da
Novi Sad,Gradske lokacije,Telep,59,3 sobe,4/4 sprata,,,145850,,,Da
Novi Sad,Gradske lokacije,Liman,52,2.5 soba,6/7 spratova,,Centralno grejanje,124130,,,
Novi Sad,Gradske lokacije,Adamovićevo Naselje,67,3 sobe,7/7 spratova,,Centralno grejanje,190970,,,Da
Novi Sad,Gradske lokacije,Telep,38,2 sobe,3/4 sprata,,,95900,,,Da
Novi Sad,Gradske lokacije,Telep,43,2 sobe,3/4 sprata,,,108500,,,Da
Novi Sad,Gradske lokacije,Telep,59,3 sobe,3/4 sprata,,,145850,,,Da
Novi Sad,Gradske lokacije,Telep,60,3 sobe,3/4 sprata,,,148320,,,Da
Novi Sad,Gradske lokacije,Telep,38,2 sobe,2/4 sprata,,,95900,,,Da
Novi Sad,Gradske lokacije,Telep,41,2 sobe,2/4 sprata,,,103500,,,Da
Novi Sad,Gradske lokacije,Telep,43,2 sobe,2/4 sprata,,,108500,,,Da
Novi Sad,Gradske lokacije,Telep,42,2 sobe,2/4 sprata,,,106000,,,Da
Novi Sad,Gradske lokacije,Telep,60,3 sobe,2/4 sprata,,,148320,,,Da
Novi Sad,Gradske lokacije,Telep,69,4 sobe,2/4 sprata,,,170600,,,Da
Novi Sad,Gradske lokacije,Telep,41,2 sobe,3/4 sprata,,,103500,,,Da
Novi Sad,Gradske lokacije,Telep,41,2 sobe,3/4 sprata,,,103500,,,Da
Novi Sad,Gradske lokacije,Telep,58,3 sobe,3/4 sprata,,,143400,,,Da
Novi Sad,Gradske lokacije,Rotkvarija,111,4 sobe,4/4 sprata,,,228600,,,Da
Novi Sad,Gradske lokacije,Podbara,46,2 sobe,4/4 sprata,,,87600,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,47,3 sobe,5/5 spratova,,,72100,,,
Novi Sad,Gradske lokacije,Stari Grad,60,1.5 soba,1/2 sprata,,,154500,,,
Novi Sad,Gradske lokacije,Adice,28,1.5 soba,2/2 sprata,,,61800,,,Da
Novi Sad,Gradske lokacije,Detelinara,51,2 sobe,4/4 sprata,,Centralno grejanje,73540,,,Da
Novi Sad,Gradske lokacije,Adice,77,4 sobe,1/2 sprata,,,130860,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,23,Garsonjera,3/6 spratova,,Centralno grejanje,62830,,,Da
Novi Sad,Gradske lokacije,Detelinara,50,2.5 soba,1/6 spratova,,,128750,Da,,Da
Novi Sad,Gradske lokacije,Adice,67,3.5 soba,Visoko prizemlje/2 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,100,3.5 soba,1/1 sprat,,,267800,,,Da
Novi Sad,Gradske lokacije,Telep,34,2 sobe,3/4 sprata,,,85800,,,Da
Novi Sad,Gradske lokacije,Telep,60,3 sobe,3/4 sprata,,,148320,,,Da
Novi Sad,Gradske lokacije,Telep,56,3 sobe,2/4 sprata,,,138500,,,Da
Novi Sad,Gradske lokacije,Telep,34,2 sobe,1/4 sprata,,,85800,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,82,4 sobe,2/4 sprata,,,168920,Da,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,106,4 sobe,1/1 sprat,,,169300,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,106,4 sobe,1/1 sprat,,,179500,,,Da
Novi Sad,Gradske lokacije,Detelinara,48,2 sobe,2/5 spratova,,,106600,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,111,4 sobe,3/4 sprata,,,201000,,,Da
Novi Sad,Gradske lokacije,Adice,95,4.5 soba,1/2 sprata,,,131450,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,93,3 sobe,2/2 sprata,,,245430,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,93,3 sobe,1/2 sprata,,,245430,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,73,3 sobe,Prizemlje/2 sprata,,,194700,,,
Novi Sad,Gradske lokacije,Sremska Kamenica,93,3 sobe,2/2 sprata,,,245430,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,73,3 sobe,Prizemlje/2 sprata,,,194700,,,
Novi Sad,Gradske lokacije,Sremska Kamenica,93,3 sobe,1/2 sprata,,,245430,,,Da
Novi Sad,Gradske lokacije,Grbavica,90,3 sobe,5/5 spratova,,,168400,Da,,Da
Novi Sad,Gradske lokacije,Veternik,67,2.5 soba,2/2 sprata,,,117350,Da,,Da
Novi Sad,Gradske lokacije,Adice,,,,,Grejanje na gas,267800,,,
Novi Sad,Gradske lokacije,Adice,39,1.5 soba,2/2 sprata,,Grejanje na gas,68300,,,Da
Novi Sad,Gradske lokacije,Veternik,120,4.5 soba,2/2 sprata,,,185400,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,51,2 sobe,5/12 spratova,,,194670,Da,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,,,,,,257500,,,Da
Novi Sad,Gradske lokacije,Adice,27,Garsonjera,Prizemlje/2 sprata,,,42500,,,
Novi Sad,Gradske lokacije,Stari Grad,75,3 sobe,3/12 spratova,,,250000,Da,,Da
Novi Sad,,,,,,,,,,,
Novi Sad,Gradske lokacije,Stari Grad,78,3 sobe,3/12 spratova,,,262109,Da,,Da
Novi Sad,Gradske lokacije,Telep,144,5 soba,7/7 spratova,,,298700,,,Da
Novi Sad,Gradske lokacije,Jugovićevo,66,2.5 soba,1/4 sprata,,,129150,Da,,Da
Novi Sad,Gradske lokacije,Telep,62,3 sobe,1/4 sprata,,,136260,Da,,Da
Novi Sad,Gradske lokacije,Banatić,61,2.5 soba,14/18 spratova,,,133900,Da,,Da
Novi Sad,Gradske lokacije,Liman,74,3.5 soba,Prizemlje/7 spratova,,,149350,Da,,Da
Novi Sad,Gradske lokacije,Adice,29,1.5 soba,Prizemlje/2 sprata,,,56650,,,
Novi Sad,Gradske lokacije,Podbara,46,1.5 soba,Prizemlje/7 spratova,,,87550,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,61,2 sobe,Prizemlje,,,150000,,,
Novi Sad,Gradske lokacije,Adamovićevo Naselje,125,4 sobe,2/5 spratova,,,381100,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,74,3 sobe,1/4 sprata,,,186450,Da,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,,,,,,406850,,,Da
Novi Sad,Gradske lokacije,Stari Grad,148,4 sobe,4/4 sprata,,,255000,,,Da
Novi Sad,Gradske lokacije,Telep,40,2 sobe,4/4 sprata,,,101000,,,Da
Novi Sad,Gradske lokacije,Liman,40,1.5 soba,4/5 spratova,,Centralno grejanje,106090,Da,,
Novi Sad,Gradske lokacije,Banatić,84,3 sobe,Prizemlje/5 spratova,,Centralno grejanje,132620,,,Da
Novi Sad,Gradske lokacije,Bulevar Evrope,73,2 sobe,1/4 sprata,,,175000,Da,,
Novi Sad,Gradske lokacije,Telep,95,4 sobe,2/3 sprata,,,309000,,,Da
Novi Sad,Gradske lokacije,Detelinara,29,Garsonjera,3/4 sprata,,,89700,,,Da
Novi Sad,Gradske lokacije,Telep,32,1.5 soba,Prizemlje/4 sprata,,,72100,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,124,4 sobe,1/2 sprata,,,345000,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,138,4 sobe,1/2 sprata,,,383050,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,143,5 soba,Visoko prizemlje/2 sprata,,,325100,,,Da
Novi Sad,Gradske lokacije,Sremska Kamenica,50,2 sobe,1/5 spratova,,,118450,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,80,3.5 soba,2/2 sprata,,,153800,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,80,3 sobe,2/2 sprata,,,153800,,,Da
Novi Sad,Gradske lokacije,Stari Grad,98,3 sobe,1/3 sprata,,,329600,Da,,Da
Novi Sad,Gradske lokacije,Petrovaradin,71,3.5 soba,1/2 sprata,,,137160,,,Da
Novi Sad,Gradske lokacije,Telep,37,2 sobe,1/3 sprata,,,76220,,,
Novi Sad,Gradske lokacije,Telep,70,3 sobe,1/2 sprata,,,208600,,,Da
Novi Sad,Gradske lokacije,Avijatičarsko Naselje,60,2.5 soba,2/4 sprata,,,117420,,,Da
Novi Sad,Gradske lokacije,Liman,21,Garsonjera,7/9 spratova,,,64890,Da,,
Novi Sad,Gradske lokacije,Liman,,,,,Centralno grejanje,144900,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,58,2.5 soba,1/3 sprata,,Centralno grejanje,128750,,,
Novi Sad,Gradske lokacije,Rotkvarija,51,2 sobe,3/5 spratova,,,94760,,,Da
Novi Sad,Gradske lokacije,Detelinara,58,3 sobe,3/5 spratova,,Centralno grejanje,110000,,,
Novi Sad,Gradske lokacije,Adice,39,1.5 soba,2/2 sprata,,Grejanje na gas,68300,,,Da
Novi Sad,Gradske lokacije,Stari Grad,43,2 sobe,5/5 spratova,,Centralno grejanje,107150,,,
Novi Sad,Gradske lokacije,Podbara,59,2.5 soba,2/4 sprata,,Podno grejanje,145850,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,55,2 sobe,2/5 spratova,,,100940,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,38,1.5 soba,Visoko prizemlje/5 spratova,,Centralno grejanje,92700,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,48,2 sobe,2/2 sprata,,Centralno grejanje,84000,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,60,3 sobe,5/6 spratova,,,140000,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,66,3 sobe,4/6 spratova,,Centralno grejanje,142140,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,24,Garsonjera,2/5 spratova,,Centralno grejanje,72100,,,
Novi Sad,Gradske lokacije,Telep,61,3 sobe,1/4 sprata,,Centralno grejanje,144200,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,73,3 sobe,4/5 spratova,Renovirano,Centralno grejanje,149350,,,
Novi Sad,Gradske lokacije,Grbavica,38,2 sobe,4/5 spratova,,Grejanje na gas,122000,,,Da
Novi Sad,Gradske lokacije,Liman,72,3 sobe,5. sprat,,Centralno grejanje,155730,,,Da
Novi Sad,Gradske lokacije,Adice,76,3.5 soba,1/2 sprata,,,195700,,,Da
Novi Sad,Gradske lokacije,Podbara,28,Garsonjera,4/4 sprata,,Grejanje na gas,68960,,,
Novi Sad,Gradske lokacije,Rotkvarija,78,4 sobe,2/3 sprata,,Centralno grejanje,206000,,,
Novi Sad,Gradske lokacije,Detelinara,59,2.5 soba,3/5 spratova,,,145850,Da,,Da
Novi Sad,Gradske lokacije,Podbara,75,4 sobe,1/5 spratova,,Grejanje na gas,242200,,,Da
Novi Sad,Gradske lokacije,Telep,37,2.5 soba,3/3 sprata,,Grejanje na gas,77250,,,
Novi Sad,Gradske lokacije,Novo Naselje,46,2 sobe,3/5 spratova,,Centralno grejanje,84460,,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,56,2 sobe,3/8 spratova,,Centralno grejanje,159500,Da,,
Novi Sad,Gradske lokacije,Telep,43,1.5 soba,3/4 sprata,,,103000,,,Da
Novi Sad,Gradske lokacije,Stari Grad,70,3 sobe,2/3 sprata,,Grejanje na struju,194670,,,Da
Novi Sad,Gradske lokacije,Grbavica,29,1.5 soba,Visoko prizemlje,,Grejanje na gas,71700,,,
Novi Sad,Gradske lokacije,Novo Naselje,62,3 sobe,1/5 spratova,Renovirano,Centralno grejanje,153270,,,Da
Novi Sad,Gradske lokacije,Grbavica,116,4 sobe,5/5 spratova,,Centralno grejanje,206000,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,40,2 sobe,5/6 spratova,,Centralno grejanje,122400,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,46,2 sobe,4/5 spratova,,,113300,,,Da
Novi Sad,Gradske lokacije,Petrovaradin,32,Garsonjera,Visoko prizemlje/4 sprata,,,72100,,,
Novi Sad,Gradske lokacije,Detelinara,25,Garsonjera,1/5 spratova,,,70040,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,38,1.5 soba,2/4 sprata,Renovirano,Centralno grejanje,83430,,,Da
Novi Sad,Gradske lokacije,Telep,,,,,Grejanje na gas,207930,,,Da
Novi Sad,Gradske lokacije,Detelinara,,,,,Centralno grejanje,167620,,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,127,5 soba,3/3 sprata,,Grejanje na gas,431700,Da,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,87,4 sobe,2/3 sprata,,Grejanje na gas,295700,Da,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,145,4 sobe,3/3 sprata,,Grejanje na gas,492900,Da,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,63,3 sobe,2/3 sprata,,Grejanje na gas,228400,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,29,Garsonjera,3/4 sprata,,Centralno grejanje,71400,,,
Novi Sad,Gradske lokacije,Grbavica,34,1 soba,3/8 spratova,,Centralno grejanje,122570,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,25,Garsonjera,1/5 spratova,,,70040,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,40,1.5 soba,4/5 spratova,,,121540,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,83,3 sobe,3/5 spratova,,Centralno grejanje,185400,Da,,Da
Novi Sad,Gradske lokacije,Liman,59,2.5 soba,2/6 spratova,Renovirano,Centralno grejanje,187500,Da,,Da
Novi Sad,Gradske lokacije,Telep,37,1.5 soba,1/3 sprata,,Grejanje na gas,86000,,,
Novi Sad,Gradske lokacije,Adice,,,,,Grejanje na gas,74260,,,
Novi Sad,Gradske lokacije,Liman,78,3 sobe,16/16 spratova,,,159650,Da,,Da
Novi Sad,Gradske lokacije,Detelinara,46,2 sobe,3/5 spratova,,Centralno grejanje,87550,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,90,4 sobe,Prizemlje/1 sprat,,Grejanje na gas,157590,,,
Novi Sad,Gradske lokacije,Adice,86,4 sobe,1/2 sprata,,,129000,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,81,2.5 soba,4/4 sprata,,Centralno grejanje,175100,,,Da
Novi Sad,Gradske lokacije,Detelinara,68,2 sobe,Prizemlje,,Centralno grejanje,122570,,,
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,38,1.5 soba,3/6 spratova,,Centralno grejanje,103000,Da,,
Novi Sad,Gradske lokacije,Podbara,49,1.5 soba,4/5 spratova,,Grejanje na gas,123600,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,20,Garsonjera,7/7 spratova,,Centralno grejanje,59740,Da,,Da
Novi Sad,Gradske lokacije,Liman,77,3 sobe,4/8 spratova,,,206200,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,33,Garsonjera,2/5 spratova,Renovirano,Centralno grejanje,129160,Da,,
Novi Sad,Gradske lokacije,Detelinara,145,4.5 soba,5/5 spratova,,,268000,Da,,Da
Novi Sad,Gradske lokacije,Liman,56,2 sobe,4/6 spratova,,Centralno grejanje,132650,Da,,Da
Novi Sad,Gradske lokacije,Bulevar Oslobođenja,62,2.5 soba,6/10 spratova,Renovirano,Centralno grejanje,159650,,,Da
Novi Sad,Gradske lokacije,Banatić,58,2 sobe,2/10 spratova,Renovirano,Centralno grejanje,131330,,,Da
Novi Sad,Gradske lokacije,Banatić,41,1.5 soba,Visoko prizemlje/10 spratova,,Centralno grejanje,91360,,,
Novi Sad,Gradske lokacije,Podbara,63,3 sobe,3/4 sprata,,,182300,,,Da
Novi Sad,Gradske lokacije,Novo Naselje,47,2 sobe,2/4 sprata,Renovirano,Centralno grejanje,94760,,,
Novi Sad,Gradske lokacije,Podbara,51,2 sobe,2/5 spratova,,Centralno grejanje,173350,,,
Novi Sad,Gradske lokacije,Liman,58,2 sobe,12/15 spratova,,,173300,Da,,Da
Novi Sad,Gradske lokacije,Novo Naselje,23,Garsonjera,3/6 spratova,,Centralno grejanje,62830,,,Da
Novi Sad,Gradske lokacije,Adice,,,,,Grejanje na gas,267800,,,
Novi Sad,Gradske lokacije,Rotkvarija,34,1.5 soba,2/3 sprata,,Centralno grejanje,93700,,,Da
Novi Sad,Gradske lokacije,Telep,26,Garsonjera,5/6 spratova,,Grejanje na gas,70470,,,
Novi Sad,Gradske lokacije,Stari Grad,25,1 soba,2/4 sprata,Renovirano,Centralno grejanje,89610,,,Da
Novi Sad,Gradske lokacije,Grbavica,28,Garsonjera,6/7 spratova,,Centralno grejanje,76250,Da,,
Novi Sad,Gradske lokacije,Telep,38,1.5 soba,5/6 spratova,,Grejanje na gas,100800,,,
Novi Sad,Gradske lokacije,Detelinara,25,Garsonjera,4/5 spratova,Renovirano,Centralno grejanje,70040,Da,,Da
Novi Sad,Gradske lokacije,Stari Grad,,,,,Centralno grejanje,89650,,,Da
Novi Sad,Gradske lokacije,Sajmište,33,1 soba,3/5 spratova,Renovirano,Centralno grejanje,89000,Da,,Da
Novi Sad,Gradske lokacije,Adamovićevo Naselje,27,Garsonjera,4/5 spratova,,Grejanje na gas,75320,Da,,
Novi Sad,Gradske lokacije,Sajmište,53,2.5 soba,6/7 spratova,Renovirano,Centralno grejanje,103000,Da,,Da
Novi Sad,Gradske lokacije,Sajmište,203,6 soba,7/8 spratova,,,710700,,,Da
Novi Sad,Gradske lokacije,Detelinara,24,Garsonjera,2/5 spratova,,Centralno grejanje,74160,,,Da
Novi Sad,Gradske lokacije,Grbavica,28,Garsonjera,Visoko prizemlje/4 sprata,,Centralno grejanje,79830,Da,,Da
Novi Sad,Gradske lokacije,Grbavica,23,Garsonjera,5/5 spratova,,Centralno grejanje,73700,Da,,
Novi Sad,Gradske lokacije,Adice,89,4 sobe,Prizemlje/1 sprat,,,161340,,,Da
